food_id,food_name_original,food_name_normalized,source,source_url,category_original,category_normalized,water_g,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_c_mg,edible_portion_percent,unit_basis,scraped_at,cleaned_at,missing_nutrient_count,completeness_score,notes
tkpi_0504,"Labu kuning, segar (Pumpkin, fresh)","labu kuning, segar (pumpkin, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,86.6,51.0,1.7,0.5,10.0,2.7,1.2,40.0,180.0,0.7,280.0,220.0,0.35,1.5,,1.569,,,0.2,0.0,0.1,2.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0505,"Labu siam, segar (Chayote, fresh)","labu siam, segar (chayote, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,92.3,30.0,0.6,0.1,6.7,6.2,0.3,14.0,25.0,0.5,3.0,167.1,0.16,1.0,,48.0,20.0,,0.02,0.0,0.6,18.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0506,"Labu waluh, segar (Pumpkin, fresh)","labu waluh, segar (pumpkin, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,91.2,32.0,1.1,0.1,6.6,0.5,1.0,45.0,64.0,1.4,1.0,356.2,0.13,0.3,,712.0,180.0,,0.08,0.12,0.6,52.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0507,"Lantar, segar","lantar, segar",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,91.2,34.0,2.2,0.3,5.5,2.9,0.8,10.0,58.0,0.4,3.0,155.0,0.2,0.4,,38.0,,,0.3,0.07,0.4,4.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0508,"Lobak, segar (Turnip, fresh)","lobak, segar (turnip, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,94.1,21.0,0.9,0.1,4.2,1.4,0.7,35.0,26.0,0.6,49.0,109.3,0.03,0.2,,0.0,10.0,,0.03,0.04,0.3,32.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0509,"Lumai/Leunca, segar (Glossy nightshade, fresh)","lumai/leunca, segar (glossy nightshade, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,90.5,38.0,1.1,0.3,7.6,2.0,0.5,7.0,55.0,1.0,2.0,,0.1,0.3,,25.0,,,0.2,0.1,0.6,17.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,5,0.7826,
tkpi_0510,"Melinjo, segar (spanish joint fir, fresh)","melinjo, segar (spanish joint fir, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,80.0,66.0,5.0,0.7,13.3,,1.0,163.0,75.0,2.8,,,,,,,1.0,,0.1,,,100.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,11,0.5217,
tkpi_0511,"Mostarda metan -sawi (Indian mustard, fresh)","mostarda metan -sawi (indian mustard, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,91.4,33.0,2.3,0.5,4.7,1.8,1.1,60.0,30.0,3.1,20.0,100.0,0.1,0.4,,1.575,,,0.2,0.1,0.1,12.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,"Sawi: pinggiran daun beregi-regi, tidak lebar, agak panjang / mirip selada"
tkpi_0512,"Nangka muda, segar (Jackfruit, young, fresh)","nangka muda, segar (jackfruit, young, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,85.4,57.0,2.0,0.4,11.3,8.3,0.9,45.0,29.0,0.5,1.0,246.5,0.04,0.1,,21.0,25.0,,0.07,0.06,0.7,9.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0513,"Paria putih, segar (Bitter guard, fresh)","paria putih, segar (bitter guard, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,94.4,19.0,1.0,0.4,3.6,1.3,0.6,31.0,65.0,0.9,5.0,277.7,0.03,0.8,0.0,197.0,80.0,,0.18,0.04,0.4,58.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0514,"Pepare ular, segar (Snake gourd, fresh)","pepare ular, segar (snake gourd, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,95.1,19.0,0.6,0.1,3.9,1.0,0.3,20.0,10.0,0.4,130.0,30.0,0.1,0.1,,69.0,,,0.1,0.1,0.1,9.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0515,"Pepaya muda, segar (Papaya, unripe, fresh)","pepaya muda, segar (papaya, unripe, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,92.3,29.0,2.1,0.1,4.9,2.1,0.6,50.0,16.0,0.4,22.0,211.2,0.01,0.0,,0.0,50.0,,0.02,0.03,0.3,19.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0516,"Petai, segar (Stinky bean, fresh)","petai, segar (stinky bean, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,77.2,92.0,5.4,1.1,15.2,2.0,1.1,14.0,170.0,1.6,55.0,221.0,0.2,0.8,,114.0,,,0.8,0.1,6.1,34.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0517,"Peterseli, segar (Parsley, fresh)","peterseli, segar (parsley, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,83.9,53.0,3.7,1.0,9.0,0.0,2.4,193.0,84.0,4.3,18.0,1.125,0.2,1.4,,2.94,8.23,,0.11,0.29,0.7,193.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0518,"Pucuk lumai/daun leunca, segar (Glossy nightshade, fresh)","pucuk lumai/daun leunca, segar (glossy nightshade, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,91.0,33.0,4.5,0.4,2.8,,1.3,13.0,75.0,2.9,2.0,0.0,0.2,0.6,,,,,0.5,0.1,,41.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,
tkpi_0519,"Putri malu, segar","putri malu, segar",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,80.2,76.0,3.6,0.3,14.6,7.1,1.3,119.0,84.0,3.3,1.0,631.0,0.6,1.4,,4.762,,,0.6,0.6,,6.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,5,0.7826,
tkpi_0520,"Rebung, segar (Bamboo shoot, fresh)","rebung, segar (bamboo shoot, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,93.3,25.0,0.8,0.1,5.3,9.7,0.5,3.0,5.0,0.5,3.0,206.0,0.1,0.4,,10.0,,,0.2,0.07,0.5,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0521,"Rimbang, segar (Devil�ss fig, plate brush)","rimbang, segar (devilss fig, plate brush)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,80.8,75.0,1.6,0.6,15.8,10.0,1.2,55.0,97.0,0.6,20.0,234.0,0.4,0.4,,51.0,,,0.4,0.1,1.3,38.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0522,Rumput laut (Seaweed),rumput laut (seaweed),TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,87.0,41.0,1.4,0.3,8.1,2.2,3.2,80.0,20.0,1.6,250.0,380.0,0.2,0.4,,1.958,,,0.2,0.0,0.1,7.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0523,"Sawi, segar (Chinese mustard, fresh)","sawi, segar (chinese mustard, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,92.2,28.0,2.3,0.3,4.0,2.5,1.2,220.0,38.0,2.9,22.0,436.5,0.12,0.2,,2.042,6.46,,0.09,0.23,0.7,102.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0524,"Sawi putih / pecai, segar (Pak choi, fresh)","sawi putih / pecai, segar (pak choi, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,96.6,9.0,1.0,0.1,1.7,0.8,0.6,56.0,42.0,1.1,5.0,193.1,0.05,0.1,0.0,862.0,832.0,,0.05,0.18,0.4,3.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0525,"Sawi taiwan, segar","sawi taiwan, segar",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,91.8,30.0,1.9,0.5,4.4,2.7,1.4,100.0,58.0,1.6,27.0,217.0,0.1,0.7,,1.34,,,0.2,0.1,0.6,33.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0526,"Sawi tanah, segar","sawi tanah, segar",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,94.9,19.0,1.3,0.2,2.9,2.2,1.0,92.0,45.0,1.2,17.0,145.0,0.1,0.4,,815.0,,,0.2,0.1,0.1,36.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0527,"Selada, segar (Lettuce)","selada, segar (lettuce)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,94.8,18.0,1.2,0.2,2.9,1.8,0.9,22.0,25.0,0.5,19.0,186.4,0.03,0.2,,1.526,540.0,,0.04,0.13,0.4,8.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0528,"Selada air, segar (Watercress, fresh)","selada air, segar (watercress, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,93.3,17.0,3.1,0.2,2.2,0.7,1.2,95.0,152.0,2.4,65.0,260.7,0.11,0.2,0.0,1.23,3.727,,0.09,0.14,0.7,56.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0529,"Seledri, segar (Celery, fresh)","seledri, segar (celery, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,93.0,23.0,1.0,0.1,4.6,2.0,1.3,50.0,40.0,1.0,64.0,258.8,0.08,0.4,,63.0,130.0,,0.03,0.07,0.4,11.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0530,"Taoge, segar (Mung bean, sprout, fresh)","taoge, segar (mung bean, sprout, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,90.4,34.0,3.7,1.2,4.3,1.1,0.4,166.0,74.0,0.8,19.0,93.3,0.16,0.4,,41.0,20.0,,0.09,0.15,1.1,5.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0531,"Taoge kacang kedelai, segar (Soya bean, sprout, fresh)","taoge kacang kedelai, segar (soya bean, sprout, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,81.0,76.0,9.0,2.6,6.4,0.7,1.0,50.0,65.0,1.0,5.0,212.4,0.26,0.7,,0.0,110.0,,0.23,0.19,1.2,15.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0532,"Taoge kacang tunggak, segar (southern pea, fresh)","taoge kacang tunggak, segar (southern pea, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,88.0,40.0,5.0,0.2,5.8,2.6,1.0,57.0,88.0,1.0,2.0,226.8,0.07,0.5,,299.0,0.0,,0.07,0.08,0.8,15.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0533,"Tebu terubuk (lilin), segar","tebu terubuk (lilin), segar",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,91.0,30.0,4.6,0.4,3.0,0.8,1.0,40.0,80.0,2.0,699.0,,0.2,1.1,,12.0,0.0,,0.08,0.2,1.2,50.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0534,"Tekokak, segar (Devil�s fig,fresh)","tekokak, segar (devils fig,fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,89.0,34.0,2.0,0.1,7.9,4.9,1.0,50.0,30.0,2.0,3.0,333.3,0.12,0.2,,23.0,750.0,,0.08,0.05,0.9,8.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0535,"Tekokak, kering (Devil�s fig, dried)","tekokak, kering (devils fig, dried)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,12.3,302.0,8.3,1.7,72.6,21.2,8.1,370.0,180.0,22.2,9.0,0.0,1.044,1.0,,187.0,750.0,,0.4,0.17,5.1,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0536,"Terong, segar (Eggplant, fresh)","terong, segar (eggplant, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,92.7,28.0,1.1,0.2,5.5,2.1,0.5,15.0,37.0,0.4,9.0,187.0,0.1,0.1,,46.0,30.0,,0.04,0.03,0.5,5.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0537,"Terong asam, segar","terong asam, segar",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,90.5,37.0,2.0,0.4,6.3,3.2,0.8,13.0,59.0,1.5,3.0,155.0,0.3,0.3,,97.0,,,0.2,0.1,0.8,4.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,
tkpi_0538,"Terung belanda, segar (Tamarillo, fresh)","terung belanda, segar (tamarillo, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,87.3,52.0,2.1,1.1,8.6,1.4,1.0,16.0,40.0,1.1,,,,,0.0,,8.048,,0.42,0.06,0.0,12.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,
tkpi_0539,"Terung bengkulu, segar","terung bengkulu, segar",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,86.6,52.0,1.1,0.4,11.2,3.2,0.8,19.0,39.0,1.1,14.0,,0.16,1.0,0.0,85.0,600.0,,0.23,0.04,0.0,6.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0540,"Terong hintalo, segar","terong hintalo, segar",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,89.2,45.0,1.9,0.8,7.5,5.1,0.6,19.0,268.0,1.0,167.0,142.0,0.6,0.2,,552.0,,,0.2,0.4,,4.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,5,0.7826,
tkpi_0541,"Terung panjang (Eggplant, fresh)","terung panjang (eggplant, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,91.8,25.0,2.1,0.1,5.3,0.5,0.7,38.0,24.0,0.7,9.0,53.7,0.09,0.2,0.0,83.0,24.0,,0.15,0.06,0.7,8.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0542,"Tomat, air (sari), segar (Tomato, juice, fresh)","tomat, air (sari), segar (tomato, juice, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,94.0,20.0,1.0,0.2,3.5,0.4,1.3,7.0,15.0,0.4,10.0,225.2,0.06,0.1,,266.0,600.0,,0.05,0.03,0.7,10.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0543,"Tomat merah, segar (Tomato, red, fresh)","tomat merah, segar (tomato, red, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,92.9,24.0,1.3,0.5,4.7,1.5,0.6,8.0,77.0,0.6,10.0,164.9,0.14,0.2,,575.0,2.083,,0.06,0.07,0.4,34.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0544,"Tomat muda, segar (Tomato, green, fresh)","tomat muda, segar (tomato, green, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,93.0,24.0,2.0,0.7,3.3,1.8,2.0,5.0,27.0,0.5,10.0,210.0,0.07,0.2,,384.0,320.0,,0.07,0.04,0.7,30.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0545,"Uceng/ bunga melinjo, segar (Spanish joint fir, flower, fresh)","uceng/ bunga melinjo, segar (spanish joint fir, flower, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,79.5,82.0,5.8,1.3,11.7,4.8,1.7,70.0,266.0,2.4,,,,,,,58.0,,0.11,0.15,,3.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_0546,"Umbut kelapa, segar","umbut kelapa, segar",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,89.3,39.0,2.0,0.2,7.2,2.5,1.3,57.0,49.0,,4.0,447.0,0.2,1.4,,16.0,,,0.1,0.1,,8.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,6,0.7391,
tkpi_0547,"Umbut rotan (Rattan, young shoot)","umbut rotan (rattan, young shoot)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,90.5,34.0,2.4,0.3,5.5,2.2,1.3,89.0,79.0,1.3,8.0,552.0,0.2,1.9,,14.0,,,0.2,,,9.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,6,0.7391,
tkpi_0548,"Wortel, segar (Carrot, fresh)","wortel, segar (carrot, fresh)",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,89.9,36.0,1.0,0.6,7.9,1.0,0.6,45.0,74.0,1.0,70.0,245.0,0.06,0.3,,3.784,7.125,,0.04,0.04,1.0,18.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0549,"Bayam, kukus","bayam, kukus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,90.7,30.0,1.3,0.7,5.8,1.2,1.6,239.0,35.0,5.7,15.0,431.0,0.1,0.3,0.0,2.699,3.75,,0.02,0.1,0.9,32.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0550,"Bayam ,rebus","bayam ,rebus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,93.5,23.0,1.2,0.6,3.7,1.1,1.0,150.0,35.0,0.5,16.0,308.4,0.2,0.3,0.0,3.282,2.864,,0.02,0.1,0.9,19.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0551,"Buncis, rebus","buncis, rebus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,90.6,30.0,2.2,0.2,6.4,1.5,0.6,107.0,47.0,0.5,7.0,138.9,0.1,0.3,,1.0,402.0,,0.01,0.29,2.0,8.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0552,"Daun kacang panjang, kukus","daun kacang panjang, kukus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,87.2,40.0,3.7,0.3,8.0,1.8,0.8,111.0,66.0,3.7,6.0,419.5,0.2,0.3,0.0,2.645,5.781,,0.15,0.2,0.9,11.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0553,"Daun katuk, rebus","daun katuk, rebus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,83.3,53.0,5.3,0.9,9.1,1.2,1.4,185.0,102.0,3.1,16.0,291.3,0.3,1.3,0.0,11.131,9.0,,0.0,0.3,2.2,66.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0554,"Daun kelor, rebus","daun kelor, rebus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,80.3,61.0,6.1,0.9,10.0,0.9,2.6,255.0,36.0,2.1,45.0,181.2,0.1,0.6,,3.972,6.071,,0.1,0.1,4.0,13.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0555,"Daun mengkudu, kukus","daun mengkudu, kukus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,81.6,63.0,3.8,1.5,11.5,2.4,1.6,300.0,43.0,6.0,,,,,,2.0,4.9,,0.08,0.1,5.2,11.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,
tkpi_0556,"Daun singkong, rebus","daun singkong, rebus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,90.5,31.0,3.7,0.6,4.8,1.6,0.4,160.0,50.0,2.6,13.0,14.0,0.1,2.0,,3.897,4.15,,0.02,0.1,1.7,34.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0557,"Daun talas, rebus","daun talas, rebus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,91.6,27.0,1.3,0.2,5.9,1.6,1.0,119.0,41.0,1.4,3.0,519.4,0.5,0.5,0.0,4.641,2.682,,0.0,0.6,1.9,7.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0558,"Daun ubi merah, kukus","daun ubi merah, kukus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,82.5,56.0,3.1,0.3,13.0,1.5,1.1,78.0,52.0,4.3,28.0,472.8,0.1,0.4,,5.277,5.397,,0.0,0.2,1.1,14.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0559,"Kacang panjang ,kukus","kacang panjang ,kukus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,88.2,39.0,3.0,0.6,7.6,1.7,0.6,100.0,91.0,1.2,28.0,199.0,0.11,0.5,0.0,131.0,205.0,,0.02,0.1,0.3,20.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0560,"Kacang panjang, rebus","kacang panjang, rebus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,90.9,30.0,2.3,0.4,5.8,1.4,0.6,71.0,68.0,0.8,24.0,114.5,0.1,0.4,0.0,128.0,162.0,,0.0,0.07,0.2,15.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0561,"Kangkung, kukus","kangkung, kukus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,90.4,30.0,3.2,0.7,4.7,1.8,1.0,70.0,49.0,4.4,45.0,184.9,0.1,0.3,0.0,2.37,5.837,,0.03,0.28,1.4,11.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0562,"Kangkung, rebus","kangkung, rebus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,93.0,22.0,2.5,0.6,3.1,1.2,0.8,50.0,51.0,3.5,31.0,98.0,0.1,0.3,0.0,2.37,4.325,,0.01,0.22,1.2,13.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0563,"Paria putih, kukus","paria putih, kukus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,95.0,16.0,0.8,0.2,3.4,1.2,0.6,16.0,33.0,0.5,4.0,236.0,0.0,0.7,,187.0,65.0,,0.15,0.04,0.3,35.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0564,"Selada, rebus","selada, rebus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,93.5,19.0,2.7,0.2,2.9,0.7,0.7,83.0,74.0,1.4,24.0,160.7,0.05,0.2,,2.499,3.7,,0.08,0.2,0.6,27.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0565,"Taoge, goreng","taoge, goreng",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,79.2,88.0,3.2,2.1,14.0,0.7,1.5,168.0,50.0,5.7,,,,,2.0,,613.0,,0.05,,,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,
tkpi_0566,"Taoge, seduh","taoge, seduh",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,91.9,28.0,3.0,0.8,4.0,1.0,0.3,52.0,73.0,0.5,18.0,58.3,0.19,0.4,,46.0,18.0,,0.1,0.0,0.9,2.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,
tkpi_0567,"Terung panjang, kukus","terung panjang, kukus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,92.7,23.0,1.8,0.1,4.9,0.4,0.5,40.0,13.0,0.5,9.0,57.0,67.1,0.2,0.0,99.0,20.0,,0.0,0.07,0.7,1.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0568,"Wortel, rebus","wortel, rebus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,92.1,28.0,0.7,0.5,6.3,0.8,0.4,46.0,28.0,0.6,41.0,117.3,0.1,0.2,0.0,3.824,5.396,,0.01,0.03,0.7,12.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0569,"Wortel, kukus","wortel, kukus",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,89.5,37.0,1.0,0.6,8.3,1.1,0.6,44.0,30.0,0.6,43.0,122.5,0.11,0.3,0.0,3.994,7.15,,0.02,0.03,0.8,14.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0570,"Asinan Bogor, sayuran","asinan bogor, sayuran",TKPI,https://www.panganku.org/id-ID/view,Sayuran,sayuran,78.0,98.0,3.9,2.6,14.8,0.5,0.7,314.0,17.0,1.2,483.0,,,,10.0,,146.0,,0.28,,,5.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,
