food_id,food_name_original,food_name_normalized,source,source_url,category_original,category_normalized,water_g,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_c_mg,edible_portion_percent,unit_basis,scraped_at,cleaned_at,missing_nutrient_count,completeness_score,notes
tkpi_0894,"Ikan kawalinya, segar (Indian mackerel, fresh)","ikan kawalinya, segar (indian mackerel, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,76.1,110.0,12.6,4.2,5.4,1.0459999999999996,1.7,80.0,300.0,1.5,340.0,300.0,0.2,1.4,146.0,24.0,173.832,,0.3388,0.1024,0.2,1.44,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0895,"Ikan keru-keru, segar (Puffers, fresh)","ikan keru-keru, segar (puffers, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,77.2,93.0,16.5,2.1,0.8,0.0,3.4,65.0,217.0,2.4,137.0,255.3,0.34,0.7,0.0,1.63048,0.0,,0.01,0.09,1.6,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0896,"Ikan kima, segar (Clam, shell, fresh)","ikan kima, segar (clam, shell, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,82.1,70.0,10.8,0.7,5.2,1.4380000000000002,1.2,53.0,72.0,2.0,342.0,101.0,0.5,0.5,401.0,358.99665999999996,628.0464,,0.22,0.05,5.8,10.24,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0897,"Ikan lais, segar (Sheatfish, fresh)","ikan lais, segar (sheatfish, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,65.0,161.0,11.9,11.5,2.4,0.0,9.2,70.0,237.0,0.0,114.0393,268.40312000000006,0.4574,1.504,0.0,1.12,0.0,,0.05,0.1427999999999999,4.467999999999996,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0898,"Ikan layang, segar (Indian scad, fresh)","ikan layang, segar (indian scad, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,74.0,109.0,22.0,1.7,0.0,0.0,2.3,50.0,150.0,2.0,143.12,262.8699999999999,0.3041999999999999,0.8299999999999998,45.0,0.0,41.79204,,0.05,0.1153999999999999,2.4619999999999997,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0899,"Ikan layur, segar (Hairtail, fresh)","ikan layur, segar (hairtail, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,80.1,82.0,18.0,1.0,0.4,0.0,0.5,48.0,229.0,2.2,66.66486,235.99312,0.351,1.2520000000000004,4.0,5.9084,0.0,,0.04,0.1423999999999999,2.867999999999999,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0900,"Ikan lehoma, segar (Indian mackerel, fresh)","ikan lehoma, segar (indian mackerel, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,77.6,90.0,20.4,0.9,0.0,0.0,1.1,88.0,270.0,0.7,56.0,281.0,0.3,0.9,1.047,4.64526,11.235640000000004,,0.32,0.03,0.2,3.2,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0901,"Ikan lemuru, segar (Bali sardinella, fresh)","ikan lemuru, segar (bali sardinella, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,76.0,112.0,20.0,3.0,0.0,0.0,1.0,20.0,100.0,1.0,132.68,284.49199999999996,0.3413999999999999,0.906,30.0,0.0,1.35862,,0.05,0.1075999999999999,3.014000000000001,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0902,"Ikan lidah, segar (Flatfishes, fresh)","ikan lidah, segar (flatfishes, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,78.3,104.0,15.6,3.2,2.0,0.0,0.9,30.0,143.0,2.0,224.7,267.95599999999996,0.1845999999999999,0.782,33.0,1.59918,0.0,,0.03,0.0973999999999999,1.2640000000000002,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0903,"Ikan malalugis, segar","ikan malalugis, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,75.6,99.0,20.6,1.4,0.9,0.0,1.5,164.0,330.0,0.5,76.0,282.0,0.2,0.9,661.0,126.93408,549.6080000000001,,0.3,0.02,0.5,4.46,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0904,"Ikan mamar merah, segar","ikan mamar merah, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,75.0,115.0,15.3,4.0,4.4,0.0,1.3,60.0,190.0,1.6,120.0,240.0,0.2,1.0,15.760420000000002,0.52284,9.29922,,0.2,0.1,0.1,0.46,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0905,"Ikan mas, segar (Common carp, fresh)","ikan mas, segar (common carp, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,80.0,86.0,16.0,2.0,0.0,0.0,2.0,20.0,150.0,2.0,65.0,276.7,0.1,1.1,45.0,8.0,13.76274,,0.05,0.1,2.6,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0906,"Ikan mayong, segar","ikan mayong, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,78.2,97.0,17.9,2.0,0.4,0.0,1.5,40.0,100.0,2.5,210.7,234.01399999999995,0.3729999999999998,0.9220000000000004,21.0,2.38686,0.0,,0.1,0.1133999999999999,2.0980000000000003,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0907,"Ikan mujahir, segar (Mozambique tilapia, fresh)","ikan mujahir, segar (mozambique tilapia, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,79.7,89.0,18.7,1.0,0.0,0.0,1.1,96.0,209.0,1.5,51.0,265.8,0.0,0.2,6.0,3.0,5.0,,0.03,0.1,2.0,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0908,"Ikan nasu metti, segar","ikan nasu metti, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,65.3,154.0,16.8,5.0,10.5,2.68,2.4,80.0,244.0,1.6,421.0,488.0,0.2,1.2,108.45252,65.71666,67.79764000000002,,0.47,0.15,9.6,6.16,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0909,"Ikan oci, kembung, segar (Indian mackerels, fresh)","ikan oci, kembung, segar (indian mackerels, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,71.4,125.0,21.3,3.4,2.2,0.018,1.7,136.0,69.0,0.8,214.0,245.0,0.2,1.1,54.64134,1.5742600000000002,11.562279999999998,,0.26,0.03,0.2,0.18,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0910,"Ikan paling, segar","ikan paling, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,58.0,303.0,14.0,27.0,0.0,0.0,1.0,20.0,200.0,1.0,43.0,285.97444000000013,0.2742000000000001,1.8020000000000016,485.0,0.0,504.8092,,0.1,0.197,6.514000000000001,2.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0911,"Ikan papuyu/ betok, segar (Climbing perch, fresh)","ikan papuyu/ betok, segar (climbing perch, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,75.0,120.0,14.3,4.9,4.6,0.0,1.2,329.0,436.0,1.5,240.0,169.0,0.8,1.1,49.0,0.0,36.53132,,0.0,0.05,3.1,3.36,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0912,"Ikan patin, segar (Striped catfish, fresh)","ikan patin, segar (striped catfish, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,74.4,132.0,17.0,6.6,1.1,0.0,0.9,31.0,173.0,1.6,77.0,346.0,0.7,0.8,9.21,7.0,10.667579999999996,,0.2,0.03,1.7,1.36,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0913,"Ikan pomo, segar","ikan pomo, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,68.3,147.0,22.5,5.2,2.6,0.0,1.4,80.0,230.0,1.3,195.08,380.0,0.2,0.7,89.0,77.52,215.4912,,0.38,0.1231999999999999,1.8359999999999996,2.06,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0914,"Ikan puntin, segar (Bagrdi catfish, fresh)","ikan puntin, segar (bagrdi catfish, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,81.1,76.0,14.4,1.1,2.2,0.0,1.2,28.0,166.0,0.0,125.76,325.0,0.1,0.6,23.46094,5.5878,14.404220000000004,,0.31,0.11,2.006000000000001,6.36,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0915,"Ikan saluang, segar (Rasboras fish, fresh)","ikan saluang, segar (rasboras fish, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,74.8,113.0,13.9,4.9,3.4,0.0,3.0,642.0,646.0,1.9,51.0,182.0,0.8,3.6,24.09034,10.4905,42.22165999999999,,0.21,0.02,1.8,7.68,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0916,"Ikan sarden, segar (Herrings, fresh)","ikan sarden, segar (herrings, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,72.7,109.0,19.9,1.8,3.4,0.0,2.2,95.0,597.0,1.3,266.0,227.0,0.3,2.0,195.0,0.0,207.0742,,0.26,0.03,4.4,3.78,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0917,"Ikan selar, segar (Scadfish, fresh)","ikan selar, segar (scadfish, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,75.4,100.0,18.8,2.2,0.0,0.0,3.6,40.0,179.0,0.5,43.0,392.6,0.1,0.3,45.0,0.0,25.853720000000003,,0.37,0.2,3.4,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0918,"Ikan sepat, segar (Snakeskin gourami, fresh)","ikan sepat, segar (snakeskin gourami, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,78.8,84.0,15.2,0.6,4.7,0.0,0.8,68.0,171.0,2.1,211.0,198.0,0.7,0.6,43.76,0.0,14.745920000000002,,0.16,0.03,1.9,1.46,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0919,"Ikan sidat, segar (Shortfin Eel, fresh)","ikan sidat, segar (shortfin eel, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,71.3,81.0,11.4,1.9,3.8,0.0,11.6,118.0,174.0,3.0,46.0,245.9,0.0,1.5,15.0,0.0,0.0,,0.0,0.4,3.2,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0920,"Ikan sunu, segar (Leopard coralgrouper, fresh)","ikan sunu, segar (leopard coralgrouper, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,75.5,111.0,13.3,3.4,6.7,1.096,1.1,86.0,174.0,1.2,91.0,197.0,0.0,0.6,309.0,228.7668,527.5516,,1.03,0.1,0.2,4.4,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0921,"Ikan tahuman, segar","ikan tahuman, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,77.4,88.0,15.9,0.9,4.1,0.0,1.8,221.0,223.0,0.0,24.0,364.0,0.4,0.7,522.02,55.60898,525.6256,,0.2,0.25,1.6,17.5,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0922,"Ikan tarmon, segar","ikan tarmon, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,76.7,96.0,19.5,1.1,2.0,0.0,0.8,9.0,129.0,0.3,43.0,154.0,0.1,0.5,205.74,226.11863999999997,595.4,,0.15,0.02,1.7,2.48,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0923,"Ikan telan, segar (spiny eel, fresh)","ikan telan, segar (spiny eel, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,75.3,95.0,15.8,0.7,6.5,0.0,1.7,503.0,354.0,0.2,58.0,294.0,1.6,1.2,26.08094,18.50408,41.50392,,0.18,0.02,1.9,6.74,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0924,"Ikan tembang, segar (Bonga shad, fresh)","ikan tembang, segar (bonga shad, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,65.0,204.0,16.0,15.0,0.0,0.0,4.0,20.0,200.0,2.0,341.0,291.0,0.4,2.6,30.0,0.0,17.0164,,0.05,0.0,5.6,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0925,"Ikan tempahas, segar","ikan tempahas, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,78.9,101.0,15.1,4.1,1.0,0.0,0.9,32.0,163.0,0.0,50.0,320.0,0.7,0.6,13.56,2.5699400000000003,7.218500000000001,,0.02,0.05,1.5,1.06,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0926,"Ikan terbang, segar (Flyingfishes, fresh)","ikan terbang, segar (flyingfishes, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,76.1,98.0,19.6,1.7,1.0,0.0,1.6,90.0,190.0,0.6,90.0,320.0,0.1,0.5,39.0,0.0,7.62894,,0.0,0.1,0.1,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0927,"Ikan teri, segar (Anchovies, fresh)","ikan teri, segar (anchovies, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,80.0,74.0,10.3,1.4,4.1,0.0,4.2,972.0,253.0,3.9,554.0,126.1,305.2,0.2,13.0,0.0,28.0,,0.24,0.1,1.9,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0928,"Ikan titang, segar (Spotted scat,fresh)","ikan titang, segar (spotted scat,fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,78.8,82.0,17.4,0.4,2.3,0.0,1.1,145.0,130.0,1.8,110.0,275.0,0.1,0.8,581.0,98.49588,488.2232000000001,,0.64,0.03,1.5,8.5,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0929,"Ikan tongkol, segar (Tuna, fresh)","ikan tongkol, segar (tuna, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,74.7,100.0,13.7,1.5,8.0,0.0,2.1,92.0,606.0,1.7,202.0,227.0,0.2,1.6,181.0,0.0,201.2452,,0.35,0.03,6.6,3.66,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0930,"Ikan turi, segar","ikan turi, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,76.9,96.0,19.2,2.0,0.2,0.002,2.1,340.0,340.0,0.8,370.0,300.0,0.1,2.0,26.0,495.42,453.02,,0.4249999999999999,0.25,1.71,2.9,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0931,"Keong, segar (Snail, fresh)","keong, segar (snail, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,81.0,64.0,12.0,1.0,2.0,0.0,4.0,217.0,78.0,1.7,231.0,259.78136000000006,0.37,0.1,0.0,244.0,347.14166,,0.2048,0.1435999999999999,2.1660000000000004,12.18,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0932,"Kepiting, segar (Crab, fresh)","kepiting, segar (crab, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,68.1,151.0,13.8,3.8,14.1,0.0,0.2,210.0,250.0,1.1,236.79094,253.72999999999996,0.41,0.918,61.0,1.1150000000000002,6.894199999999999,,0.05,0.0993999999999999,1.908,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0933,"Kerang, segar","kerang, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,78.2,101.0,14.4,2.6,3.9,0.0,0.9,321.0,270.0,15.6,68.14476,271.3972,0.6673999999999998,1.348,0.0,9.9844,0.0,,0.01,0.2222,3.827999999999999,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0934,"Kodok, segar (Frog, fresh)","kodok, segar (frog, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,81.9,73.0,16.4,0.3,0.0,0.0,1.4,18.0,147.0,1.1,83.17202000000002,278.7065,0.3573999999999999,1.2120000000000004,0.0,8.7798,3.6782,,0.14,0.1328,4.89,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0935,"Kura-kura, segar (Turtles, fresh)","kura-kura, segar (turtles, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,80.0,83.0,19.1,0.2,0.0,0.0,0.7,27.0,87.0,0.7,94.44,275.756,0.3583999999999998,0.9460000000000002,0.0,6.2960199999999995,11.67814,,0.2,0.12,2.985999999999999,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0936,"Kuro, segar (Threadfin, fresh)","kuro, segar (threadfin, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,79.9,87.0,16.0,2.2,1.0,0.0,0.9,75.0,136.0,1.0,74.39702,261.42711999999995,0.3749999999999999,0.676,6.0,2.72,0.0,,0.04,0.0923999999999999,1.8699999999999997,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0937,"Lokan, segar","lokan, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,80.9,217.0,11.0,1.7,5.1,0.42,1.3,20.0,390.0,10.9,3.0,7.0,0.2,2.7,492.62,397.436,610.2541600000001,,0.45,0.07,3.2719999999999994,15.18,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0938,"Rajungan, segar","rajungan, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,80.2,76.0,12.1,2.0,2.4,0.0,2.7,721.0,214.0,2.2,69.0,192.0,1.7,2.9,599.0,40.0,515.03224,,0.2,0.25,0.2,19.72,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0939,"Rebon, udang kecil, segar","rebon, udang kecil, segar",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,79.0,81.0,16.2,1.2,0.7,0.0,2.9,757.0,292.0,2.2,169.0,202.9,0.7,1.2,18.0,0.0,16.859479999999998,,0.04,0.1,2.4,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0940,Rusip,rusip,TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,58.5,110.0,11.5,2.0,11.7,0.0,16.3,479.0,348.0,7.1,23.91165999999999,330.33200000000005,0.5440000000000002,1.9479999999999995,0.0,20.00968,0.0,,0.04,0.1745999999999999,3.286000000000001,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0941,"Udang galah, segar (Giant river prawn, fresh)","udang galah, segar (giant river prawn, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,79.0,81.0,16.5,0.3,3.0,0.0,1.2,87.0,167.0,0.7,95.0,132.0,0.7,1.2,16.935840000000002,3.0,31.35958,,0.24,0.03,2.9,2.8,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0942,"Udang, besar, segar (Tiger prawn, fresh)","udang, besar, segar (tiger prawn, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,85.5,56.0,11.4,0.6,1.2,0.0,1.3,30.0,20.0,0.3,190.0,210.0,0.4,0.8,42.02,0.0,47.08886,,0.14,0.0,0.1,6.7,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0943,"Udang, segar (Shrimp, fresh)","udang, segar (shrimp, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,75.0,91.0,21.0,0.2,0.1,0.0,3.7,136.0,170.0,8.0,178.0,222.4,0.3,1.3,18.0,4.0,34.78696,,0.01,0.4,3.7,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0944,"Bekicot, dendeng, mentah","bekicot, dendeng, mentah",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,6.7,441.0,48.7,20.3,15.8,0.0,8.4,692.0,523.0,16.6,152.27228000000002,511.00692,2.19166,7.825999999999999,6.0,95.22914,1.408,,0.56,1.143,23.412000000000003,69.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0945,"Belut, goreng (Asian swamp eel, fresh)","belut, goreng (asian swamp eel, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,11.2,417.0,25.9,19.4,32.0,0.0,11.5,840.0,872.0,4.9,71.0,217.7,0.3,1.8,0.0,22.263999999999996,0.0,,0.0,0.2,10.5,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0946,"Cumi-cumi, goreng (Squid, fried)","cumi-cumi, goreng (squid, fried)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,54.2,265.0,40.6,10.1,0.0,0.0,3.1,62.0,270.0,2.7,86.0,81.9,0.5808,3.262,0.0,56.0,0.0,,0.09,0.0,6.3,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0947,"Ikan asin, kering","ikan asin, kering",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,40.0,193.0,42.0,1.5,0.0,0.0,16.5,200.0,300.0,0.0,358.38023999999996,339.00111999999996,1.2431999999999996,3.4840000000000004,89.24781999999999,99.08362,188.63999999999996,,0.01,0.2751999999999999,2.457999999999999,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0948,"Ikan bandeng presto, masakan","ikan bandeng presto, masakan",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,45.3,296.0,17.1,20.3,11.3,0.0,6.0,1.422,659.0,1.9,199.30718000000005,330.0440000000001,0.9034,4.3199999999999985,6.0,0.0,400.0,,0.14,0.7201999999999998,6.3039999999999985,69.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0949,"Ikan baung bakar (Asian river catfish, fresh)","ikan baung bakar (asian river catfish, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,69.8,144.0,17.8,5.8,5.2,1.306,1.4,18.0,169.0,0.0,168.0,236.0,0.1,0.7,34.57092,1.20748,6.92232,,0.0,0.0,1.3,4.46,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
tkpi_0950,"Ikan Belida bakar (Indonesian featherback, fresh)","ikan belida bakar (indonesian featherback, fresh)",TKPI,https://www.panganku.org/id-ID/view,Ikan/Kerang/Udang dll,ikan/kerang/udang dll,68.2,128.0,18.0,3.0,7.2,0.0,3.6,58.0,134.0,0.0,293.0,198.0,0.1,0.4,224.00886,0.0,37.8572,,1.8,0.17,1.5,2.62,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,
